storeid,date,markdown1,markdown2,markdown3,markdown4,markdown5,totalmarkdown,hasmarkdown,markdownsegment
2,2024-08-03,1975.65,2139.62,796.86,3115.75,1293.34,9321.22,1,Promo modérée
2,2024-08-10,1337.96,2506.44,58.77,1326.83,1518.05,6748.05,1,Promo modérée
2,2024-08-17,2021.45,1592.81,2380.53,34.73,2088.43,8117.950000000001,1,Promo modérée
2,2024-08-24,3869.96,2318.76,2085.18,3416.05,564.98,12254.93,1,Promo modérée
2,2024-08-31,1327.91,52.66,1173.23,2706.0,2330.82,7590.620000000001,1,Promo modérée
2,2024-09-07,7111.05,6429.68,7454.14,181.68,8895.75,30072.3,1,Promo forte
2,2024-09-14,1514.58,197.08,912.94,863.11,2178.35,5666.0599999999995,1,Promo modérée
2,2024-09-21,4713.62,2355.57,3965.31,1905.69,4332.46,17272.65,1,Promo modérée
2,2024-09-28,704.01,1867.24,3125.29,2024.04,661.33,8381.91,1,Promo modérée
2,2024-10-05,1299.52,1035.58,3669.94,1016.77,2114.95,9136.759999999998,1,Promo modérée
2,2024-10-12,39.21,1892.77,1790.69,469.96,4310.7,8503.33,1,Promo modérée
2,2024-10-19,381.2,824.11,3227.86,1608.83,2459.6,8501.6,1,Promo modérée
2,2024-10-26,1045.93,149.94,3374.6,3434.17,3569.14,11573.78,1,Promo modérée
2,2024-11-02,4757.15,2984.46,2846.89,3434.0,2562.93,16585.43,1,Promo modérée
2,2024-11-09,3111.72,2943.53,760.43,2774.08,4085.54,13675.3,1,Promo modérée
2,2024-11-16,3786.55,485.01,1907.6,2514.16,1113.03,9806.35,1,Promo modérée
2,2024-11-23,8487.9,3292.71,106.51,69.6,3534.59,15491.310000000001,1,Promo modérée
2,2024-11-30,3538.37,5597.08,6413.98,734.57,4244.15,20528.15,1,Promo forte
2,2024-12-07,1444.42,1193.51,3678.12,3476.39,202.1,9994.54,1,Promo modérée
2,2024-12-14,4592.13,2852.79,2308.49,1249.92,3543.97,14547.3,1,Promo modérée
2,2024-12-21,2644.39,1264.51,8080.5,783.89,5008.98,17782.269999999997,1,Promo modérée
3,2022-01-01,9534.47,1864.36,8364.04,4478.49,4322.48,28563.84,1,Promo forte
3,2022-01-08,1765.25,2682.28,3785.83,3123.95,1887.52,13244.830000000002,1,Promo modérée
3,2022-01-15,2955.65,558.41,1326.26,2992.61,931.84,8764.77,1,Promo modérée
3,2022-01-22,2047.06,2432.64,3343.3,1162.67,3121.28,12106.95,1,Promo modérée
3,2022-01-29,2695.47,847.42,1700.91,131.5,575.4,5950.7,1,Promo modérée
3,2022-02-05,273.17,2919.23,904.5,1064.7,1367.74,6529.339999999999,1,Promo modérée
3,2022-02-12,1121.47,1989.14,2967.59,2969.49,1901.83,10949.52,1,Promo modérée
3,2022-02-19,908.07,1112.82,3607.76,2823.43,4431.86,12883.939999999999,1,Promo modérée
3,2022-02-26,392.28,1633.49,2837.28,585.62,3512.84,8961.51,1,Promo modérée
3,2022-03-05,3007.77,889.68,2857.7,2656.52,461.32,9872.99,1,Promo modérée
3,2022-03-12,4137.53,2091.63,2857.31,1616.01,4144.48,14846.96,1,Promo modérée
3,2022-03-19,4035.35,585.72,1381.37,1174.64,4403.36,11580.439999999999,1,Promo modérée
3,2022-03-26,4735.45,1488.78,1522.07,570.62,3537.93,11854.85,1,Promo modérée
3,2022-04-02,57.09,2111.1,3881.03,1531.81,1057.38,8638.41,1,Promo modérée
3,2022-04-09,258.34,1514.39,2873.82,3019.24,806.65,8472.44,1,Promo modérée
3,2022-04-16,4326.48,471.82,1239.15,1015.16,3921.36,10973.97,1,Promo modérée
3,2022-04-23,2858.73,2498.49,3624.35,42.55,3033.09,12057.21,1,Promo modérée
3,2022-04-30,1764.79,1863.88,1336.2,2564.45,1820.37,9349.689999999999,1,Promo modérée
3,2022-05-07,3427.22,997.37,226.34,1308.72,4250.02,10209.670000000002,1,Promo modérée
3,2022-05-14,2091.67,2252.82,405.49,972.48,1243.44,6965.9,1,Promo modérée
3,2022-05-21,896.82,2912.03,453.21,1412.6,3320.48,8995.14,1,Promo modérée
3,2022-05-28,1321.38,616.0,1932.16,939.87,1293.58,6102.99,1,Promo modérée
3,2022-06-04,377.92,2854.27,1189.16,322.23,2695.7,7439.28,1,Promo modérée
3,2022-06-11,4825.08,752.68,2704.11,2473.2,2745.03,13500.1,1,Promo modérée
3,2022-06-18,4733.67,317.72,619.31,3306.58,3314.41,12291.69,1,Promo modérée
3,2022-06-25,3400.56,1224.46,61.58,2040.24,1138.96,7865.8,1,Promo modérée
3,2022-07-02,2073.95,4438.24,8597.66,784.58,82.37,15976.8,1,Promo modérée
3,2022-07-09,2170.1,776.13,1737.61,2532.07,40.74,7256.65,1,Promo modérée
3,2022-07-16,3570.26,274.17,797.08,3071.15,3324.25,11036.91,1,Promo modérée
3,2022-07-23,1237.8,187.58,1835.76,2564.57,2730.29,8556.0,1,Promo modérée
3,2022-07-30,4025.45,2468.95,3730.84,1904.89,901.27,13031.4,1,Promo modérée
3,2022-08-06,342.29,1113.34,3683.07,2045.57,2422.49,9606.759999999998,1,Promo modérée
3,2022-08-13,3936.94,1363.04,2520.99,869.34,3174.57,11864.88,1,Promo modérée
3,2022-08-20,320.03,2474.23,1169.53,1553.72,98.61,5616.12,1,Promo modérée
3,2022-08-27,4635.55,316.18,3057.76,1433.85,2948.28,12391.62,1,Promo modérée
3,2022-09-03,2042.11,4383.85,7758.88,6268.77,6782.83,27236.440000000002,1,Promo forte
3,2022-09-10,2575.03,1606.66,1427.54,1238.26,3728.5,10575.990000000002,1,Promo modérée
3,2022-09-17,1633.71,1063.27,2022.54,3293.92,3943.44,11956.880000000001,1,Promo modérée
3,2022-09-24,969.32,2576.45,2707.76,2932.68,3864.44,13050.650000000001,1,Promo modérée
3,2022-10-01,3368.23,537.76,2775.8,803.59,528.98,8014.360000000001,1,Promo modérée
3,2022-10-08,2574.67,484.09,334.22,66.95,745.87,4205.8,1,Promo faible
3,2022-10-15,1111.81,1557.67,2431.01,858.73,259.79,6219.009999999999,1,Promo modérée
3,2022-10-22,3081.5,1670.64,1663.1,1501.31,2434.07,10350.619999999999,1,Promo modérée
3,2022-10-29,2059.79,2611.58,2525.68,1863.76,519.28,9580.09,1,Promo modérée
3,2022-11-05,3460.37,618.76,1567.44,3134.86,919.42,9700.85,1,Promo modérée
3,2022-11-12,345.23,1422.77,2242.71,2199.49,3098.84,9309.04,1,Promo modérée
3,2022-11-19,4180.59,2464.17,3373.3,1697.83,1501.33,13217.220000000001,1,Promo modérée
3,2022-11-26,9708.16,3077.64,666.16,2986.26,7955.02,24393.24,1,Promo forte
3,2022-12-03,1947.02,1625.28,3872.26,232.98,2917.43,10594.97,1,Promo modérée
3,2022-12-10,4985.91,1677.18,1284.65,770.39,1577.34,10295.47,1,Promo modérée
3,2022-12-17,3613.69,1970.19,2835.06,29.27,979.5,9427.710000000001,1,Promo modérée
3,2022-12-24,8500.91,3619.57,584.88,5902.17,5778.76,24386.29,1,Promo forte
3,2022-12-31,1543.57,4429.64,5460.17,5715.35,1681.82,18830.550000000003,1,Promo modérée
3,2023-01-07,8345.87,3941.23,5756.37,6846.29,5730.19,30619.95,1,Promo forte
3,2023-01-14,1354.71,606.76,1255.31,845.25,967.11,5029.139999999999,1,Promo modérée
3,2023-01-21,384.86,2088.47,1531.2,2876.41,2967.8,9848.74,1,Promo modérée
3,2023-01-28,4695.34,1909.12,1298.05,943.29,859.17,9704.97,1,Promo modérée
3,2023-02-04,3309.84,2444.82,3112.1,2662.98,844.75,12374.49,1,Promo modérée
3,2023-02-11,155.75,778.73,134.71,3077.15,1095.29,5241.63,1,Promo modérée
3,2023-02-18,4489.6,2664.35,1301.16,3153.36,4482.71,16091.18,1,Promo modérée
3,2023-02-25,336.28,284.75,3995.57,1143.24,3366.83,9126.67,1,Promo modérée
3,2023-03-04,201.75,1233.57,520.32,78.49,1621.92,3656.05,1,Promo faible
3,2023-03-11,1160.09,43.14,3057.41,2183.1,3430.36,9874.1,1,Promo modérée
3,2023-03-18,3123.07,2593.3,2347.75,2033.33,4458.06,14555.510000000002,1,Promo modérée
3,2023-03-25,1144.38,1790.56,3712.73,3251.99,1538.57,11438.23,1,Promo modérée
3,2023-04-01,3247.54,2413.24,2860.4,2076.05,240.07,10837.3,1,Promo modérée
3,2023-04-08,4708.46,502.07,2001.44,2418.09,3137.11,12767.17,1,Promo modérée
3,2023-04-15,2996.51,538.07,2820.56,1593.1,3004.92,10953.16,1,Promo modérée
3,2023-04-22,3048.49,2098.92,3352.62,2809.84,4324.14,15634.009999999998,1,Promo modérée
3,2023-04-29,2863.04,831.04,3685.23,2041.17,2667.78,12088.26,1,Promo modérée
3,2023-05-06,422.83,1820.54,3523.89,3090.2,2965.7,11823.16,1,Promo modérée
3,2023-05-13,3687.13,859.56,3210.56,3490.33,135.12,11382.7,1,Promo modérée
3,2023-05-20,4236.94,187.18,1341.12,234.56,4389.04,10388.84,1,Promo modérée
3,2023-05-27,1927.99,213.1,843.17,802.78,2110.98,5898.02,1,Promo modérée
3,2023-06-03,4865.38,2277.88,3871.05,1539.09,1252.66,13806.060000000001,1,Promo modérée
3,2023-06-10,648.39,769.39,1421.28,2358.98,281.54,5479.58,1,Promo modérée
3,2023-06-17,4323.29,464.78,330.95,1695.88,1360.89,8175.79,1,Promo modérée
3,2023-06-24,2527.54,432.24,2495.99,957.74,2195.25,8608.759999999998,1,Promo modérée
3,2023-07-01,626.77,2762.81,4034.2,5582.55,5685.45,18691.78,1,Promo modérée
3,2023-07-08,2690.11,2520.32,3957.8,3113.32,1671.6,13953.15,1,Promo modérée
3,2023-07-15,2415.9,2514.69,1445.62,3009.28,1830.62,11216.11,1,Promo modérée
3,2023-07-22,982.1,2854.33,701.97,1987.05,2606.92,9132.369999999999,1,Promo modérée
3,2023-07-29,1860.87,1985.0,564.89,1998.07,833.72,7242.55,1,Promo modérée
3,2023-08-05,1428.54,2781.37,3879.71,1999.41,643.51,10732.54,1,Promo modérée
3,2023-08-12,2783.92,2535.36,3183.71,612.93,3027.44,12143.360000000002,1,Promo modérée
3,2023-08-19,1316.24,1.96,3482.68,2774.08,2822.98,10397.94,1,Promo modérée
3,2023-08-26,468.88,1458.39,3682.96,140.21,1311.57,7062.009999999999,1,Promo modérée
3,2023-09-02,5129.29,5019.8,1359.53,3751.94,4256.85,19517.410000000003,1,Promo modérée
3,2023-09-09,4137.77,512.13,121.85,715.57,1531.85,7019.17,1,Promo modérée
3,2023-09-16,2506.38,150.73,139.65,1929.06,1971.8,6697.62,1,Promo modérée
3,2023-09-23,1187.39,148.84,2898.39,390.58,2737.44,7362.639999999999,1,Promo modérée
3,2023-09-30,1960.47,2252.31,501.95,2704.7,1066.2,8485.63,1,Promo modérée
3,2023-10-07,330.83,57.47,3307.43,1836.57,3488.6,9020.9,1,Promo modérée
3,2023-10-14,3339.34,2799.62,1061.99,2140.12,3053.25,12394.32,1,Promo modérée
3,2023-10-21,3695.33,832.39,1126.46,3371.76,46.28,9072.220000000001,1,Promo modérée
3,2023-10-28,1559.4,1019.92,315.76,1549.79,1174.72,5619.59,1,Promo modérée
3,2023-11-04,1862.54,2785.89,247.23,323.26,732.56,5951.48,1,Promo modérée
3,2023-11-11,2507.59,739.98,1883.84,2316.7,3380.3,10828.41,1,Promo modérée
3,2023-11-18,3785.24,166.82,27.51,743.57,2985.86,7709.0,1,Promo modérée
3,2023-11-25,10000.93,2071.6,6081.29,2091.58,1887.04,22132.440000000002,1,Promo forte
3,2023-12-02,599.46,2204.78,2125.82,1007.81,2217.69,8155.560000000001,1,Promo modérée
3,2023-12-09,582.92,1640.09,3609.65,1203.85,3298.5,10335.01,1,Promo modérée
3,2023-12-16,3285.15,2695.16,1598.08,1143.78,48.65,8770.82,1,Promo modérée
3,2023-12-23,5103.8,783.48,8629.0,1653.16,665.62,16835.06,1,Promo modérée
3,2023-12-30,5855.21,681.55,1518.21,4373.4,2933.94,15362.31,1,Promo modérée
3,2024-01-06,10666.96,2846.14,3058.17,387.69,522.38,17481.339999999997,1,Promo modérée
3,2024-01-13,1264.29,1732.9,1436.83,2882.43,3693.13,11009.580000000002,1,Promo modérée
3,2024-01-20,1640.9,627.18,338.75,1633.43,2169.59,6409.85,1,Promo modérée
3,2024-01-27,4118.12,1153.83,1836.5,1061.5,4196.5,12366.45,1,Promo modérée
3,2024-02-03,163.3,1426.79,1630.99,564.27,2953.84,6739.1900000000005,1,Promo modérée
3,2024-02-10,2088.33,349.08,2451.18,3284.69,2978.0,11151.28,1,Promo modérée
3,2024-02-17,4168.22,2444.01,2447.32,1307.1,1149.01,11515.660000000002,1,Promo modérée
3,2024-02-24,3290.8,210.32,1581.04,636.23,705.66,6424.049999999999,1,Promo modérée
3,2024-03-02,4396.65,1671.12,925.52,1758.5,3291.69,12043.48,1,Promo modérée
3,2024-03-09,4582.1,1906.24,2519.28,1411.24,3385.79,13804.650000000001,1,Promo modérée
3,2024-03-16,4122.36,439.31,3331.72,1891.04,3801.0,13585.43,1,Promo modérée
3,2024-03-23,4221.06,1452.06,2056.38,1079.64,2578.69,11387.830000000002,1,Promo modérée
3,2024-03-30,4891.77,2897.24,1580.62,2549.3,1556.13,13475.060000000001,1,Promo modérée
3,2024-04-06,3916.49,797.79,3961.33,90.19,2715.88,11481.68,1,Promo modérée
3,2024-04-13,905.92,1868.26,890.7,1075.26,2459.06,7199.200000000001,1,Promo modérée
3,2024-04-20,3786.41,2693.89,336.51,1375.86,451.11,8643.78,1,Promo modérée
3,2024-04-27,1169.06,71.12,3339.79,3411.42,609.57,8600.96,1,Promo modérée
3,2024-05-04,253.11,118.18,2295.8,1375.13,128.94,4171.16,1,Promo faible
3,2024-05-11,201.29,1765.06,1590.74,3408.3,2448.89,9414.28,1,Promo modérée
3,2024-05-18,1873.61,1649.61,202.29,1491.42,3745.64,8962.57,1,Promo modérée
3,2024-05-25,4651.99,286.08,1800.23,1181.09,3918.1,11837.49,1,Promo modérée
3,2024-06-01,2462.68,1326.32,1337.6,1381.0,2384.73,8892.33,1,Promo modérée
3,2024-06-08,769.5,447.75,1072.7,1263.76,1838.05,5391.76,1,Promo modérée
3,2024-06-15,3485.82,580.31,2566.02,909.4,3987.39,11528.939999999999,1,Promo modérée
3,2024-06-22,1202.66,2017.15,3304.26,2355.82,3709.58,12589.470000000001,1,Promo modérée
3,2024-06-29,3356.35,811.93,324.92,3474.04,702.91,8670.15,1,Promo modérée
3,2024-07-06,6355.88,5716.27,2547.07,3601.15,6131.96,24352.33,1,Promo forte
3,2024-07-13,4252.87,604.59,3737.73,2411.81,3704.73,14711.73,1,Promo modérée
3,2024-07-20,200.69,2669.74,3967.85,1029.24,946.43,8813.949999999999,1,Promo modérée
3,2024-07-27,629.78,2937.45,2695.36,2964.11,1459.48,10686.18,1,Promo modérée
3,2024-08-03,2876.8,1287.19,1103.69,2690.03,1018.23,8975.94,1,Promo modérée
3,2024-08-10,1093.57,179.83,523.89,2120.99,3822.51,7740.79,1,Promo modérée
3,2024-08-17,4644.3,995.91,1861.35,47.89,367.19,7916.639999999999,1,Promo modérée
3,2024-08-24,2740.73,523.94,1183.73,2323.39,4343.86,11115.649999999998,1,Promo modérée
3,2024-08-31,2501.39,208.18,359.51,2103.19,1534.31,6706.58,1,Promo modérée
3,2024-09-07,3226.89,3468.1,6140.93,6932.03,7842.69,27610.64,1,Promo forte
3,2024-09-14,5.56,815.86,871.57,2316.42,2851.7,6861.11,1,Promo modérée
3,2024-09-21,3325.28,1669.74,1370.92,471.02,424.89,7261.850000000001,1,Promo modérée
3,2024-09-28,2010.14,2186.82,3119.28,413.77,0.14,7730.150000000001,1,Promo modérée
3,2024-10-05,2701.5,2553.45,3830.53,1980.11,2315.08,13380.67,1,Promo modérée
3,2024-10-12,1943.63,720.9,379.86,1102.21,434.9,4581.5,1,Promo faible
3,2024-10-19,4368.09,2986.71,2330.86,2843.66,1471.23,14000.55,1,Promo modérée
3,2024-10-26,1576.2,399.63,2529.59,449.14,2603.22,7557.780000000001,1,Promo modérée
3,2024-11-02,2499.79,2190.75,2476.69,653.24,115.6,7936.07,1,Promo modérée
3,2024-11-09,981.23,376.65,3853.92,378.16,2153.21,7743.17,1,Promo modérée
3,2024-11-16,527.42,1756.76,2177.38,818.09,2869.98,8149.629999999999,1,Promo modérée
3,2024-11-23,2775.43,2031.29,5400.01,6914.1,8018.25,25139.08,1,Promo forte
3,2024-11-30,5128.0,1253.58,6175.3,4284.78,3550.35,20392.01,1,Promo forte
3,2024-12-07,3832.64,2106.32,1325.41,2364.82,1781.72,11410.91,1,Promo modérée
3,2024-12-14,1254.4,361.34,2338.17,3392.63,1700.28,9046.82,1,Promo modérée
3,2024-12-21,7239.12,6585.15,3975.31,2731.41,3966.97,24497.960000000003,1,Promo forte
4,2022-01-01,7256.59,2917.42,5704.45,473.14,8055.86,24407.46,1,Promo forte
4,2022-01-08,2387.08,1805.42,2326.95,1405.12,1521.38,9445.95,1,Promo modérée
4,2022-01-15,1044.15,175.7,2209.46,2083.3,3923.61,9436.220000000001,1,Promo modérée
4,2022-01-22,396.4,1697.55,3632.07,1387.09,1333.47,8446.58,1,Promo modérée
4,2022-01-29,403.08,2818.71,3020.53,2053.18,3727.97,12023.47,1,Promo modérée
4,2022-02-05,3917.35,831.21,3763.52,435.21,3938.1,12885.39,1,Promo modérée
4,2022-02-12,2027.11,1548.85,2322.58,3275.78,3025.13,12199.45,1,Promo modérée
4,2022-02-19,4912.61,258.4,3257.55,981.17,594.81,10004.539999999999,1,Promo modérée
4,2022-02-26,2997.31,2707.21,1532.86,757.16,1991.6,9986.14,1,Promo modérée
4,2022-03-05,1765.51,2399.35,2218.75,2890.76,2841.56,12115.929999999998,1,Promo modérée
4,2022-03-12,2705.57,1815.27,881.95,2189.78,2572.23,10164.8,1,Promo modérée
4,2022-03-19,2617.01,680.32,2666.09,280.37,1988.25,8232.04,1,Promo modérée
4,2022-03-26,255.75,1193.38,2046.83,1691.53,1722.53,6910.0199999999995,1,Promo modérée
4,2022-04-02,355.78,1721.6,2264.07,3073.12,2510.43,9925.0,1,Promo modérée
4,2022-04-09,926.38,1623.81,2582.29,159.55,4256.87,9548.9,1,Promo modérée
4,2022-04-16,634.72,369.85,2074.25,860.47,1611.63,5550.92,1,Promo modérée
4,2022-04-23,1910.7,1664.2,307.03,14.66,3016.95,6913.54,1,Promo modérée
4,2022-04-30,120.03,1006.11,708.33,344.48,4305.24,6484.1900000000005,1,Promo modérée
4,2022-05-07,1184.62,290.9,716.13,2791.3,3048.96,8031.910000000001,1,Promo modérée
4,2022-05-14,1403.0,1049.81,3129.7,3473.8,1083.02,10139.330000000002,1,Promo modérée
4,2022-05-21,2048.36,2934.66,723.57,2797.05,1503.87,10007.509999999998,1,Promo modérée
4,2022-05-28,4020.83,2599.27,238.47,2422.18,629.94,9910.69,1,Promo modérée
4,2022-06-04,4982.63,405.65,2701.82,1386.0,598.54,10074.64,1,Promo modérée
4,2022-06-11,4957.66,624.95,1421.76,2342.27,2177.11,11523.75,1,Promo modérée
4,2022-06-18,807.29,1415.22,2213.89,1996.0,945.48,7377.879999999999,1,Promo modérée
4,2022-06-25,2819.46,783.49,2779.81,1985.87,3583.1,11951.730000000001,1,Promo modérée
4,2022-07-02,2874.66,2766.06,5273.83,3955.55,2853.03,17723.129999999997,1,Promo modérée
4,2022-07-09,119.73,1754.48,3765.9,610.43,2122.42,8372.960000000001,1,Promo modérée
4,2022-07-16,2606.89,2689.72,785.18,78.98,3877.49,10038.259999999998,1,Promo modérée
4,2022-07-23,2148.37,2249.58,3652.17,2002.43,813.53,10866.08,1,Promo modérée
4,2022-07-30,2775.67,1763.97,1706.0,2153.97,367.09,8766.7,1,Promo modérée
4,2022-08-06,1416.42,1200.94,3247.46,48.52,2922.2,8835.54,1,Promo modérée
4,2022-08-13,768.92,2658.51,1834.07,1976.07,2983.62,10221.189999999999,1,Promo modérée
4,2022-08-20,1436.11,2639.26,196.88,808.78,4038.24,9119.27,1,Promo modérée
4,2022-08-27,2500.29,2024.68,956.27,2653.14,3420.02,11554.4,1,Promo modérée
4,2022-09-03,7101.63,6167.99,2669.79,6020.56,7582.0,29541.97,1,Promo forte
4,2022-09-10,3358.54,2187.93,2300.24,723.86,2270.05,10840.619999999999,1,Promo modérée
4,2022-09-17,1161.12,1215.98,1076.65,695.21,3525.24,7674.2,1,Promo modérée
4,2022-09-24,4230.62,548.44,3825.17,1318.37,1526.58,11449.179999999998,1,Promo modérée
4,2022-10-01,1584.71,2426.48,3501.95,1058.63,3864.14,12435.91,1,Promo modérée
4,2022-10-08,4725.12,2047.62,1326.47,1752.03,2905.76,12757.0,1,Promo modérée
4,2022-10-15,4307.09,411.9,3809.55,1150.88,2980.41,12659.830000000002,1,Promo modérée
4,2022-10-22,4292.53,395.06,2820.16,2596.92,3049.75,13154.42,1,Promo modérée
4,2022-10-29,3587.32,1426.43,3396.39,1341.89,757.25,10509.279999999999,1,Promo modérée
4,2022-11-05,2555.57,1812.94,1843.59,2900.48,3733.03,12845.61,1,Promo modérée
4,2022-11-12,3485.12,1088.95,3517.12,2538.8,506.66,11136.65,1,Promo modérée
4,2022-11-19,3395.81,1894.13,1082.24,870.77,4239.26,11482.210000000001,1,Promo modérée
4,2022-11-26,117.87,3592.1,8586.85,2842.35,3536.2,18675.37,1,Promo modérée
4,2022-12-03,2527.6,1523.27,553.49,3439.59,1124.88,9168.83,1,Promo modérée
4,2022-12-10,2110.96,2355.19,782.85,2870.89,2919.36,11039.25,1,Promo modérée
4,2022-12-17,2564.37,962.56,2384.2,3485.07,1958.68,11354.88,1,Promo modérée
4,2022-12-24,4605.65,1449.59,2.0,7045.51,8354.41,21457.16,1,Promo forte
4,2022-12-31,7964.32,6130.13,3788.72,917.38,5072.69,23873.24,1,Promo forte
4,2023-01-07,1216.64,234.9,8750.11,1792.01,532.92,12526.580000000002,1,Promo modérée
4,2023-01-14,1706.22,1332.55,2702.35,1781.13,3876.51,11398.76,1,Promo modérée
4,2023-01-21,4944.2,1449.7,3947.58,2640.99,1118.72,14101.189999999999,1,Promo modérée
4,2023-01-28,3531.86,1036.74,27.93,1412.18,1056.39,7065.100000000001,1,Promo modérée
4,2023-02-04,1539.1,723.5,934.27,238.65,842.06,4277.58,1,Promo faible
4,2023-02-11,4379.52,2715.9,1971.83,1155.55,480.6,10703.4,1,Promo modérée
4,2023-02-18,1602.01,492.86,3132.65,428.74,2857.08,8513.34,1,Promo modérée
4,2023-02-25,4106.25,1633.89,311.43,3344.07,1111.33,10506.970000000001,1,Promo modérée
4,2023-03-04,2558.9,2308.33,3739.18,3182.21,3688.31,15476.929999999998,1,Promo modérée
4,2023-03-11,1885.27,1179.96,2178.22,559.58,3110.61,8913.64,1,Promo modérée
4,2023-03-18,3697.35,1936.6,623.09,1914.66,393.51,8565.21,1,Promo modérée
4,2023-03-25,4778.25,2860.9,1409.31,150.85,805.93,10005.24,1,Promo modérée
4,2023-04-01,543.41,2943.77,1526.47,2713.32,1541.66,9268.63,1,Promo modérée
4,2023-04-08,4588.24,2662.41,2501.73,2828.94,310.67,12891.99,1,Promo modérée
4,2023-04-15,742.53,1789.4,3257.54,1337.43,595.21,7722.110000000001,1,Promo modérée
4,2023-04-22,3004.73,2088.24,1450.01,2883.99,918.39,10345.359999999999,1,Promo modérée
4,2023-04-29,4418.42,1028.79,2735.48,88.72,3105.21,11376.619999999999,1,Promo modérée
4,2023-05-06,1934.04,241.74,588.65,1042.92,403.92,4211.2699999999995,1,Promo faible
4,2023-05-13,1538.4,2778.18,646.78,3380.41,926.07,9269.84,1,Promo modérée
4,2023-05-20,2672.8,586.37,664.92,3207.71,1475.27,8607.07,1,Promo modérée
4,2023-05-27,3689.64,1792.29,3523.58,173.62,1156.78,10335.910000000002,1,Promo modérée
4,2023-06-03,2118.85,1026.4,3846.2,1556.98,2200.72,10749.15,1,Promo modérée
4,2023-06-10,4059.03,1025.55,1734.78,2969.65,1634.65,11423.66,1,Promo modérée
4,2023-06-17,4025.49,2535.12,1580.21,179.42,1808.44,10128.68,1,Promo modérée
4,2023-06-24,3173.72,559.26,2997.48,1909.94,918.29,9558.689999999999,1,Promo modérée
4,2023-07-01,10639.98,4719.83,8422.79,3288.71,4703.49,31774.799999999996,1,Promo forte
4,2023-07-08,2233.63,370.35,823.92,3.3,176.69,3607.8900000000003,1,Promo faible
4,2023-07-15,2753.3,459.43,2912.47,2100.88,3290.63,11516.71,1,Promo modérée
4,2023-07-22,3242.32,205.32,3589.59,417.83,1475.29,8930.35,1,Promo modérée
4,2023-07-29,4272.74,1020.01,3478.6,308.47,3495.59,12575.41,1,Promo modérée
4,2023-08-05,3533.02,1606.04,2541.29,687.7,952.86,9320.91,1,Promo modérée
4,2023-08-12,3334.64,1306.19,3812.48,2517.36,4185.74,15156.41,1,Promo modérée
4,2023-08-19,606.51,908.33,2129.88,1975.46,2702.62,8322.8,1,Promo modérée
4,2023-08-26,3638.16,2767.81,3048.85,2071.01,864.11,12389.94,1,Promo modérée
4,2023-09-02,5815.22,2207.32,4569.95,1521.18,7971.23,22084.9,1,Promo forte
4,2023-09-09,2188.58,830.26,2232.68,1214.51,4197.9,10663.93,1,Promo modérée
4,2023-09-16,183.56,1424.31,1345.29,3221.88,54.01,6229.05,1,Promo modérée
4,2023-09-23,4862.31,1554.03,2456.74,828.13,2175.74,11876.949999999999,1,Promo modérée
